"","PA-0M-4","PA-0M-6","PA-0M-7","PA-0M-8","PA-5M-4","PA-5M-6","PA-5M-7","PA-5M-8"
"rho",16.5389701778178,16.0488714312878,16.249253954687,16.688939648455,15.1794295818892,15.5820054682797,15.2090361639036,15.3807531160762
"ribA",13.5836447732706,13.3915805437444,13.8256526688031,13.5084591279479,13.13181921753,13.173450953159,13.2833599337455,13.0607814813591
"ribB",14.0752142441335,13.9363861643736,14.0288854959844,13.8390666042223,13.7316318590849,14.3288264795685,14.3296976675144,13.8536758117652
"ribC",13.9503743514182,13.6322275508816,13.9689558734878,13.6854417265026,13.5513931530954,13.7565098402301,14.0213240157532,13.6205268429742
"ribD",14.0109217436088,14.0584583815389,13.9082821974452,13.9391013681996,13.8671605677981,14.0371126569097,14.192973552778,13.8294150202078
"ribE",13.8463804277307,13.8039729904174,13.7653617133225,13.7935733492822,13.2174404079996,13.8964279176383,13.4558115489068,13.3785342953564
"ribF",13.6212593835899,13.6643470692797,13.6865423747345,13.6702759283555,13.401113151247,13.7473316431603,13.6168982184376,13.5380028179519
"rimI",11.2534350429225,10.9375902518955,11.0834016907163,11.3003344206031,10.6949466216474,10.5190542049696,10.8830208117905,10.7480889231514
"rimJ",10.3983398974633,10.5968394292275,10.6440884182635,10.2732989023916,10.7274554841395,10.5952603170938,10.7120894526088,10.7919325670907
"rimK",12.3505638040368,12.4797996265402,12.5479040944689,12.3421478998989,12.8954370162579,12.7126729597808,13.1082909240578,12.9976779454098
"rimM",15.8239624440986,15.2327927448817,15.4058469265226,15.984097721493,14.8727140816017,15.0922116807341,14.811394614684,14.9954821244965
"rlpA",14.240851128064,14.5123847805727,14.2980370717607,14.1364336875548,14.2377234292708,14.8944502255199,14.8368959071223,14.532742739632
"rluA",11.7170588808521,11.252574546273,11.4692563391335,11.706146532329,11.4956541470831,11.1991169334322,10.9821143645998,11.4300903526026
"rluC",14.3339547141123,14.0502895872434,14.3053710456657,14.5186255239866,14.0916011104871,13.9771604958811,14.0052592153044,14.0659301030441
"rluD",13.6335120363695,13.5295543479354,13.4795725073045,13.7192648847097,13.0737007014591,13.3627947102556,13.0372119042701,13.0366231350929
"rmcA",12.7768356467248,12.7093846057991,12.7850936355791,12.8945755686641,13.0297202315339,12.8489393955364,12.6240732871225,13.0328550211131
"rmd",14.0108400685089,14.576298077189,14.3492912589161,13.7936672855284,13.8539066886318,14.0729200064865,14.3320251700857,14.0710640634679
