"Gene","Locus_Tag","logFC","adj.P.Val"
"pchR","PA4227",-0.76628359045757,0.00361620403438074
"PA4394","PA4394",0.684213283184645,0.00363284097458749
"PA4980","PA4980",0.724924831402811,0.00363526106604719
"aruF","PA0896",-0.971159160158953,0.00364913785472934
"PA3419","PA3419",0.659951147873915,0.00364913785472934
"PA3123","PA3123",0.645878928701235,0.00366969301802981
"PA2894","PA2894",0.725049487945265,0.00369326495486091
"PA4535","PA4535",0.764375834610563,0.00369651677436703
"PA3794","PA3794",0.916154060343959,0.00372252268825893
"PA2038","PA2038",-0.755475787286124,0.00383349312484966
"PA2668","PA2668",0.805613934935005,0.0038499285589757
"ig_444","ig_444",0.741402496954641,0.00387630744849898
"PA4998","PA4998",-0.681260950087592,0.00387630744849898
"PA0369","PA0369",-1.05140689765992,0.00388098588040272
"PA0041","PA0041",-0.781177352357344,0.00392236355448256
"pip","PA0243",0.760960388285906,0.00392236355448256
"ppsA","PA1770",-0.769634895501924,0.00392633876339285
"PA1644","PA1644",0.689024865694025,0.00394793943291265
"PA2963","PA2963",-0.647212708959008,0.00396945696978698
"PA1016","PA1016",0.79013546963385,0.00400480021829623
"PA0400","PA0400",-1.3224907540865,0.00400755598768641
"pvdI","PA2402",-1.33163285603861,0.00401334658666677
"crfX","PA1774",1.13891407898437,0.00404968366666538
"PA3854","PA3854",0.660681838798297,0.00404970725302173
"hitA","PA4687",-0.703882831384065,0.0041012668650698
"psd","PA4957",-0.879073158314852,0.00413315987563499
"PA2450","PA2450",0.73085239977986,0.00422974314780547
"PA5362","PA5362",-0.720951536015601,0.00424218642623142
"PA2032","PA2032",0.87625645940923,0.00425190625126357
"PA3468","PA3468",-0.755997823167343,0.00426773836492448
"PA4852","PA4852",0.697177640977303,0.00428189677350435
"PA2959","PA2959",-0.736963454360668,0.00429882397362286
"nrdR","PA4057",0.67654839360114,0.00432853131808219
"ig_199","ig_199",0.835149068472326,0.00433667675021705
"PA2417","PA2417",0.642935760649792,0.00435060397475589
"PA1682","PA1682",-0.69869727521858,0.00435844943470571
"PA5422","PA5422",0.679668359250131,0.00438472648803649
"PA5343","PA5343",0.809135331189178,0.00441950666109217
"PA2558","PA2558",0.771756897520675,0.00444802198124183
"fabB","PA1609",-0.695627000066479,0.00444802198124183
"PA3793","PA3793",0.805834742127016,0.0044685692729126
"glnD","PA3658",-0.723477353637791,0.00449848995451052
"PA3668","PA3668",-0.84254335732034,0.0045021896734583
"dgcH","PA5487",-0.813684329810491,0.0045021896734583
"selD","PA1642",0.626691440738279,0.00452015875911813
"PA4872","PA4872",0.807616744802013,0.00453390953748691
"PA2811","PA2811",-0.803703423173703,0.00453793776959086
"mutS","PA3620",-0.70633405924286,0.00453793776959086
"popD","PA1709",-0.719820651651096,0.00455088369100074
"PA3670","PA3670",-0.745285503237827,0.00456950483379052
"PA3458","PA3458",0.881344473533195,0.0045890814970633
"trpF","PA3113",0.672055202593871,0.00461286072873577
"gltB","PA5036",-0.791029194213041,0.00463599791243276
"ffh","PA3746",0.665339032658726,0.00467848934089535
"pcr3","PA1701",-0.691075830205682,0.00471081731577694
"PA2112","PA2112",-0.924350283280348,0.004735350040423
"dsbR","PA2479",0.919125845753185,0.004735350040423
"PA2554","PA2554",-0.739686762913725,0.00476526568020382
"ldhA","PA0927",-0.765915946414252,0.00476592185523743
"PA3041","PA3041",1.19742225625755,0.00477898463370336
"PA5464","PA5464",0.699510654531027,0.00479861019347369
"murA","PA4450",-0.593532172585576,0.00479861019347369
"clpV2","PA1662",-0.874519383528233,0.0048449732392678
"PA3690","PA3690",0.774783642624852,0.0048449732392678
"PA2553","PA2553",-0.733876416407558,0.00486613518711961
"PA2411","PA2411",0.856096309686994,0.0048720514516129
"PA0032","PA0032",0.791221755831698,0.00487762700349306
"mscL","PA4614",0.825575119685086,0.00488026934202021
"retS","PA4856",-0.619364359490964,0.00488269017851854
"aruC","PA0895",0.769969967737985,0.0048983561927504
"aceE","PA5015",-0.767504867358173,0.0049015896904612
"PA5428","PA5428",0.687256417088136,0.00492428940659696
"ackA","PA0836",0.751619857282242,0.00501282479767846
"PA2812","PA2812",-0.92153927250007,0.00501851055858951
"amiB","PA4947",-0.803382476181826,0.00504512553394142
"PA5455","PA5455",-0.811608630518419,0.0050453926592045
"PA1517","PA1517",0.861778359971497,0.00505039703071276
"exsC","PA1710",0.645229209147196,0.00506162922217209
"PA4801","PA4801",0.693628664236424,0.00506554369309401
"ureB","PA4867",-1.3077019988967,0.00508356280246986
"PA1199","PA1199",0.805865095992285,0.00508356280246986
"pheT","PA2739",-0.741588810039609,0.0051010202076805
"PA4895","PA4895",-0.77375003257661,0.00511845850420667
"sigX","PA1776",0.783101632939424,0.00517245480394611
"fliC","PA1092",0.655989511601875,0.0051743437152719
"PA0860","PA0860",-0.6481040394633,0.00518936375400493
"fleQ","PA1097",0.704253864433539,0.00520219095842397
"fimV","PA3115",-0.842491078308615,0.00524152999639591
"moaA2","PA1505",0.687875465929606,0.00529163202846157
"PA1441","PA1441",0.579962924059646,0.00532493359886223
"wspR","PA3702",-0.668949000685406,0.00536017104663296
"wzm","PA5451",-0.683352847222968,0.00540780912192346
"PA4767","PA4767",1.03728733329202,0.00541096734917565
"PA4683","PA4683",0.699079027531034,0.0054204304810217
"osmC","PA0059",0.783677553930479,0.00546191219044224
"fdxA","PA3621",0.737159729529355,0.00547396644407283
"dnpA","PA5002",-0.596514163548455,0.00554550593272562
"PA1324","PA1324",0.756765092561135,0.00562671942629519
"PA1875","PA1875",0.699464523614626,0.0056368965756065
"infB","PA4744",-1.04002822427922,0.00569892475766815
"PA5515","PA5515",0.979861588361252,0.00571150185886956
"gpsA","PA1614",0.629293426880645,0.00572141358335796
"ccoN2","PA1557",-0.877202057888891,0.00574348753438023
"PA0449","PA0449",0.734493222375053,0.00574459802593017
"PA3565","PA3565",0.732539690086041,0.00574661849440767
"PA2728","PA2728",-1.15759159160495,0.00578780769398942
"gcp","PA0580",0.66766569346924,0.00584139351474168
"PA4815","PA4815",0.638423894103347,0.00585018127703246
"hom","PA3736",-0.587652147947602,0.0058792123282854
"PA4515","PA4515",-0.783806485558682,0.00588002699445212
"aguA","PA0292",0.658397309127085,0.00591540345770155
"PA4798","PA4798",-0.651803441109256,0.00595609173656945
"ig_520","ig_520",0.60460577170768,0.00595609173656945
"lolC","PA2986",-0.848267538774507,0.00595945696723995
"pauB1","PA0534",0.787217609892851,0.00595945696723995
"PA5436","PA5436",-0.643431481152533,0.00595945696723995
"PA3906","PA3906",-0.658414249134531,0.00601915049768235
"PA3951","PA3951",0.790518441956972,0.00601981108029192
"PA3034","PA3034",0.757437259908666,0.00603453577496857
"PA2942","PA2942",0.68244757214449,0.0060991380590392
"hflC","PA4941",-0.621987318944741,0.0060991380590392
"ig_556","ig_556",-0.608887916516249,0.00610414479006088
"cbrB","PA4726",0.626878887686785,0.00610949598017048
"aroP2","PA0866",-1.0163271157747,0.00614750544616934
"PA0431","PA0431",-1.16873250848006,0.00617646002807405
"PA4058","PA4058",0.693178063161321,0.00619220433354577
"folE1","PA3438",-0.897099469837106,0.0062329122689019
"dotU2","PA1668",-0.67076960138878,0.00637821941654873
"hitB","PA4688",-0.828936943524143,0.00648367361477568
"PA1653","PA1653",0.681595861436181,0.00648367361477568
"rpsJ","PA4264",0.624241597393102,0.00648367361477568
"hscA","PA3810",-0.966559170676177,0.00654561784445026
"PA2858","PA2858",-0.860485859516726,0.00677745935861341
"kynA","PA2579",-0.623853851389776,0.00678906475948861
"PA3922","PA3922",-0.885063862024753,0.00688243305128018
"fpvB","PA4168",-0.750465037810989,0.00701039808379599
"phuS","PA4709",-0.653613741060469,0.0070244507870082
"hisF1","PA5140",-0.6321530442286,0.00707594341795962
"erdR","PA3604",0.615118827887157,0.00711749583721525
"vgrG4","PA2685",-0.665895932426558,0.00725216087215128
"bcp","PA1008",-0.659984872596769,0.00725216087215128
"PA1344","PA1344",0.686994818185599,0.00725413089489447
"PA1357","PA1357",0.744316834939234,0.00726332531721947
"pbpA","PA4003",-0.580337452757369,0.00727400146683601
"PA0120","PA0120",0.658616153606649,0.00729342612002212
"PA2799","PA2799",0.811695180569455,0.007307208235938
"PA1559","PA1559",0.722889550797726,0.007307208235938
"PA1006","PA1006",0.63313853771812,0.007307208235938
"nadE","PA4920",0.640241417547539,0.00733774996120505
"PA4233","PA4233",0.57160821287403,0.00740833478876134
"PA3070","PA3070",-0.571019014221737,0.00746324606364818
"PA3753","PA3753",0.688718141034626,0.00747141191732017
"PA2826","PA2826",0.813190724569617,0.0075382810337041
"sodB","PA4366",-0.632295044727579,0.00758280310997308
"msrA","PA5018",0.62512807081521,0.00762798145752029
"aprI","PA1250",0.766688599018123,0.00764515699540728
"hemH","PA4655",0.809174359086413,0.00779681897784881
"PA1234","PA1234",0.634737068982563,0.00782411304118238
"PA5506","PA5506",1.10596279563872,0.00782531721072803
"moaE","PA3916",0.731665494093762,0.00782531721072803
"pepP","PA5224",-0.630898541208878,0.00782531721072803
"mpl","PA4020",0.567537213807427,0.00785156254841326
"gcbA","PA4843",0.67209402332996,0.00794884867844616
"fpvF","PA2410",-0.864134967038646,0.00795358673829414
"PA3613","PA3613",0.80571212293242,0.0079638746743161
"PA1309","PA1309",0.691238224049326,0.0079638746743161
"ubiA","PA5358",0.686853499648221,0.0079638746743161
"alr","PA4930",0.748878086163716,0.0079858254692474
"PA0542","PA0542",0.703794596289897,0.0079858254692474
"PA0318","PA0318",0.564479600616736,0.00811569104029713
"aspS","PA0963",-0.599644397483115,0.00812303527678963
"cysT","PA0282",-0.840753792292203,0.00812818505135605
"PA3318","PA3318",0.597857754979783,0.00813101175243753
"PA3931","PA3931",-1.42719177254823,0.0082388706477459
"purL","PA3763",-0.830598769189674,0.00825453824348637
"tonB1","PA5531",-0.673509210150661,0.00828321182987958
"PA3845","PA3845",0.629332575388213,0.00828321182987958
"carP","PA0327",0.769390841325801,0.00833666713650461
"mexJ","PA3677",0.680142280158237,0.00834146119784316
"exsE","PA1711",0.662712830606058,0.00834146119784316
"PA2544","PA2544",0.594622663820523,0.00834146119784316
"cysQ","PA5175",0.701595559583195,0.00834627876473323
"omlA","PA4765",0.697866017476295,0.00837243818322655
"aotJ","PA0888",0.584244091229529,0.00841963153186122
"parC","PA4964",-1.0007243024863,0.00849525632501137
"potB","PA3608",-0.786930757345114,0.00849570400659843
"PA5151","PA5151",0.541150765798098,0.00850258302532235
"pnp","PA4740",-1.29378607850674,0.00851274788976103
"PA3756","PA3756",0.693827848201534,0.00860100048691029
"fiuR","PA0471",-0.624271959739552,0.00872369966764591
"PA2552","PA2552",-0.641879340101136,0.00879376132706761
"flgJ","PA1085",-0.611994603015529,0.00879436587260379
"PA3268","PA3268",-0.716782751619917,0.00880454272634387
"PA0186","PA0186",0.637899126997469,0.00883763851150798
"secG","PA4747",0.675750627290556,0.00885813818505768
"PA0063","PA0063",0.715154408216339,0.00891276072164704
"PA2251","PA2251",0.592253244810768,0.00894400464726607
"moaC","PA3918",0.557127459231398,0.00910496787949374
"PA1967","PA1967",0.629737611558504,0.00912107613108211
"PA5269","PA5269",0.769188938876377,0.00919845373492754
"gmk","PA5336",-0.676915754921973,0.00919845373492754
"PA4796","PA4796",-0.656302205745787,0.00923552435960455
"PA4063","PA4063",0.707751365659364,0.00925559816855727
"PA5402","PA5402",0.571170417680266,0.00926980390720849
"PA5412","PA5412",0.726887093166097,0.00931989987891886
"tse2","PA2702",0.747837218565782,0.00933008345811127
"ygbP","PA3633",-0.737877627364325,0.00934682651672255
"PA0851","PA0851",0.588811701613452,0.00934682651672255
"lysA","PA5277",0.563270042515737,0.00944388507975345
"ilvA2","PA1326",0.913837024366466,0.00945860703898958
"PA0841","PA0841",0.729904651164881,0.00945860703898958
"PA0855","PA0855",0.694214912806847,0.00947499411949477
"vgrG5","PA5090",-0.698363094468471,0.00954377914289064
"PA3215","PA3215",0.698768252129977,0.009567153906758
"PA1026","PA1026",0.700852349304673,0.00957541268385434
"PA5298","PA5298",0.693411819001629,0.00957541268385434
"PA5370","PA5370",0.627788708428818,0.00957541268385434
"cobN","PA2944",-1.02051737005361,0.0095960912824501
"tpbA","PA3885",0.574557002809362,0.00961786205123582
"bswR","PA2780",0.721060704778798,0.00967663414022511
"PA3116","PA3116",0.822385962080196,0.00969097739576611
"PA1504","PA1504",-0.595927831622703,0.00972953765294665
"PA4784","PA4784",0.789425244751687,0.00981084928104695
"PA3276","PA3276",0.669012180877136,0.00987700599659499
"PA3340","PA3340",0.639719949009177,0.0099764835379079
"PA4924","PA4924",0.552110889841527,0.0100352338483579
"PA4718","PA4718",0.555062007539194,0.0100524728413454
"PA2601","PA2601",0.786045004555067,0.0100755537563026
"mexT","PA2492",0.664345031703962,0.0100903473069139
"hxuR","PA1301",-0.648965867217508,0.0101270480285808
"PA3020","PA3020",-0.646161126964825,0.0101565664261361
"PA5537","PA5537",0.616600567063218,0.0102664154658662
"PA1790","PA1790",0.677715504590127,0.0103502911405141
"PA2916","PA2916",0.526692068948485,0.010353018612728
"PA3695","PA3695",-0.686635217238666,0.0104054805686454
"bkdA1","PA2247",-0.970979384952421,0.0104144166192223
"nuh","PA0143",-0.552921067265047,0.0104144166192223
"PA1551","PA1551",-0.758530583680272,0.0104533524301399
"PA2750","PA2750",0.671921901973522,0.0105014769205929
"PA4079","PA4079",0.76236967634532,0.0105617562874065
"PA3309","PA3309",0.852565175538933,0.0105819204353451
"PA2452","PA2452",-0.927946093421944,0.0105973518447161
"PA2980","PA2980",0.716804813540764,0.0106233772817137
"PA1573","PA1573",0.577710657605293,0.0106258782445589
"PA5251","PA5251",-0.619071286531945,0.0106314067729607
"PA3711","PA3711",0.568883272289411,0.0106314067729607
"PA0101","PA0101",-0.532823086215886,0.0106314067729607
"dnaA","PA0001",-0.56347653545935,0.0107948149208884
"PA3616","PA3616",0.568356430406121,0.0108486215677083
"PA1181","PA1181",-0.54785041276523,0.0108577272913393
"PA2628","PA2628",-0.791782879261524,0.0108673123421171
"ntrB","PA5124",0.684527843935981,0.0108673123421171
"atuR","PA2885",0.564639724610264,0.0110432121107649
"PA5461","PA5461",1.12173907377313,0.0110640473197051
"PA4734","PA4734",0.556966926352811,0.0110758684305626
"waaA","PA4988",0.611550117735768,0.0111028922263795
"PA2708","PA2708",0.642359522556894,0.0111306855829226
"PA1769","PA1769",-0.685211524080243,0.0111726191621314
"PA3010","PA3010",-0.669838967567132,0.0111922175139657
"PA2581","PA2581",1.01825783169449,0.0112121925378086
"PA4985","PA4985",0.550206918963225,0.0112121925378086
"lptD","PA0595",-0.62559052688758,0.0112186886325488
"pvdL","PA2424",-1.45890855275722,0.0112413264420081
"katB","PA4613",0.822965411702259,0.0112479469228414
"PA5442","PA5442",0.612896205871962,0.0112842353118899
"efp","PA2851",0.577020764448944,0.0112860945958993
"PA2727","PA2727",-0.634790134464494,0.0113632367937164
"PA3699","PA3699",0.591406006571149,0.0114840010415374
"PA2766","PA2766",0.600992780606258,0.011562697860486
"PA5029","PA5029",0.540499444505552,0.011577665036134
"motC","PA1460",-0.643465162994885,0.0115865741429591
"PA5126","PA5126",0.580848197801353,0.0116158430042488
"recF","PA0003",-0.632326213965733,0.0117775500709494
"PA0562","PA0562",0.611263293749348,0.0117775500709494
"PA0794","PA0794",-0.710578529279752,0.0117793712133182
"ig_721","ig_721",0.575309432125231,0.0118191227378203
"PA2875","PA2875",0.613048498827399,0.0118681605522312
"PA3093","PA3093",0.557081329969219,0.0118681605522312
"hsbR","PA3346",0.694300492971191,0.0118987098388595
"purA","PA4938",-0.602466040927897,0.0119185562580885
"PA1759","PA1759",0.553865611091529,0.0120740271295461
"PA4795","PA4795",-0.667815981793923,0.0121797131390143
"PA0315","PA0315",0.675019474395426,0.0121871795945008
"PA2900","PA2900",0.635632363970361,0.0122173292498967
"PA1036","PA1036",0.557851855981846,0.0122262071518326
"PA3632","PA3632",-0.659380156010211,0.012230918421549
"PA2913","PA2913",-0.656832416810052,0.0123442785325176
"PA1093","PA1093",-0.55596775318317,0.0123850702099058
"PA0877","PA0877",0.550786292858526,0.012402580225046
"osaR","PA0056",0.553202928854143,0.0124458530128833
"nuoN","PA2649",-0.924043420755264,0.0125514542496683
"PA1684","PA1684",0.579459049490606,0.0125813915177412
"apaH","PA0590",-0.678136468935246,0.0125912194092578
"peptide chain release factor 2(prfB)","PA3701",0.574887662208122,0.0127275270943677
"PA0047","PA0047",-1.04732123000446,0.0127438750809264
"psCA3","PA4676",0.676262034817543,0.0127552290120136
"PA1593","PA1593",0.580520337825369,0.0127552290120136
"bolA","PA0857",0.742132063727002,0.0127925576645806
"rnpA","PA5569",0.576723915636828,0.0129355004942029
"triA","PA0156",0.547592438237016,0.0129407540011666
"grxC","PA5129",0.552816598787409,0.012965481288547
"PA3015","PA3015",0.624155730573107,0.0129731489426702
"PA0249","PA0249",0.727611811421045,0.0130677872520178
