"","GSM252496","GSM252501","GSM252505","GSM252506","GSM252507","GSM252508","GSM252559","GSM252560","GSM252561","GSM252562"
"PA3269_at",3.14342498551708,3.53558228694181,3.32188644576024,3.33243371712926,4.01287774867994,4.20181195017782,3.21663083332421,3.0689884125843,2.89677677984759,2.71728751646974
"PA3270_at",4.45051789521097,4.34262106558628,4.5017126764318,6.1125158343553,6.18404005837674,6.15997685408217,5.46197772426572,5.21936311105106,5.43002898649451,5.21409112105124
"PA3271_at",4.01307465549794,3.64858800229783,3.6490679790121,3.31877254369323,3.35236600818909,3.6715012539192,4.20550806547625,4.04939321940698,3.78105244637416,3.79647254482137
"PA3272_at",4.46192446387917,4.30023192491959,4.15667118954591,4.26030350351181,3.97553188284901,4.49775120204294,4.17727027896126,4.09776186490676,4.34968612491395,4.07063478003182
"PA3273_at",3.00126185081781,3.17021361151569,2.76717970118314,3.36562447267483,3.21936405725937,2.9907103910497,3.94212387242327,3.52597286691041,3.60232628156594,3.1882214331317
"PA3274_at",3.14069934699109,2.92633213413396,3.14488044728926,3.23293154159368,2.96836175459276,2.8757122774606,5.72010631840024,5.69675393377083,5.86457361539844,4.40577914613352
"PA3275_at",3.89574610837366,4.02769777777787,3.86142029660132,3.92461482692429,4.29877602750421,4.73332879719798,3.11851376154516,2.7589682527911,3.00697861313483,3.03463343410735
"PA3276_at",4.68295464339354,4.38277288710466,4.59154679607103,5.30605665335286,5.50871076581743,4.84954345003035,3.77834877596338,4.00724535305862,3.8552162199664,3.63317847622966
"PA3277_at",2.54404159675401,2.19173718714756,1.87629844372006,2.2467118981556,2.11929769692304,2.8757122774606,3.87847902908537,3.41196452993709,3.36392315145788,2.7701427433435
"PA3278_at",2.9001309522359,2.47078507167863,2.94240610876702,2.90710366295501,2.7278359585154,2.76697482420963,6.841259618563,6.79857853117094,6.48347886461113,5.84726103869313
"PA3279_oprP_at",3.56128299426073,3.02765906895465,3.60582123482756,3.05774636025586,3.24298671391959,3.73637452891288,2.99391736108789,2.66582676265264,2.5954597027093,3.05783599066331
"PA3282_at",3.40719547804554,3.15901883854067,3.52794262787194,3.06271020266236,3.21428676695854,3.37842419596097,2.77545612387093,2.72180652670692,2.52433155804519,2.62990297560456
"PA3283_at",3.66225469518653,3.69960085643184,2.83014808934715,3.40577990927493,3.07269620086486,2.66108874322065,1.76257268580683,1.7037464778041,1.62328272643159,1.54007204140108
"PA3284_at",4.03004299832265,3.82633574747337,3.9497135401585,4.12822391283297,3.96127782307964,4.07977572208102,2.61129001646957,2.47124332846514,2.7749988202798,2.42478970804801
"PA3285_at",4.59116221498935,4.1075241928264,4.48048384775336,4.48447576787921,4.38160839166808,4.05767051669241,4.33142301689715,4.40118883586947,4.66358789903328,4.52284048304175
"PA3286_at",6.32617550568343,6.61264552897387,6.20646403543183,6.6913453412934,6.55223063847821,6.13695844585184,5.99006398027897,5.94264131747799,6.29732219577339,6.40071581848815
"PA3287_at",3.0526032329274,2.71242735517148,2.54170018193743,2.66120493452249,3.29559971214153,2.91709625260273,2.89261615719274,2.75832695917289,3.12200392200723,2.98602712793121
"PA3288_at",3.89050217051429,4.43601546296359,4.13753858725148,4.39233017782057,4.71936879363967,4.5429652051597,3.41359254844869,3.22995103566022,3.17470596646535,3.44228592685171
"PA3289_at",4.19473349639235,4.59896852930894,4.39220264825298,4.1767627482462,4.63085768192459,4.55549314578719,5.29996094189662,5.81395873848092,5.78085149777061,5.27208807180285
"PA3290_at",4.15555020036981,3.87415076433559,4.01849282954802,3.86111804509891,4.35829155271163,4.05933345859272,5.00854305033013,4.66301519078697,4.50346011027067,4.4200980497658
"PA3293_at",3.21814634093649,3.58288756272423,3.61994905812979,2.86005018775221,2.95969920800397,3.52112294239258,2.4344815942023,2.37273414150619,2.43790249781739,2.71164605043987
"PA3294_s_at",3.93202176574045,4.24012540055359,4.60649316151551,3.35261132369148,3.00166479330351,3.00080943704844,2.63847401289854,2.55423734715019,2.52630419052391,2.65462579943732
"PA3295_at",4.06482940095843,3.89426363077395,4.05907030882931,4.6936562328029,4.86891716729594,3.93552475664802,4.04081366774433,4.1169503653619,4.22450132139335,3.93454574989021
"PA3296_phoA_at",4.24605534267542,4.27228469918801,4.65172784485508,4.68448394860853,4.21847053664002,4.16989366159743,3.83614956050371,3.9808469155826,4.06460885423064,3.78876062027896
"PA3297_at",4.37715438396266,4.38506612662124,4.50175667725768,3.8557449064959,4.07489444821719,3.92429007807611,3.66257458003252,3.79518649036864,3.45791025175074,3.38941243587154
"PA3298_at",2.93211248922986,3.37844323986507,3.28403825786617,2.79015441496555,3.34746381493407,3.30542690421706,2.76046856087688,2.47740199318701,2.75115925974011,2.79315987251052
"PA3299_fadD1_at",5.17112933819554,5.1128210879393,4.9137002541237,3.91797539952727,3.9409626671196,4.37827468601372,4.92412879089648,4.7866622369457,4.66740230952931,5.12220349165032
"PA3301_at",5.45540394488198,5.48295271703939,5.525819280041,5.42855471539526,5.19408613593041,4.39247945367815,5.78621764964734,5.88418811416251,6.20122831789977,5.44289374612666
"PA3302_at",3.7604698669549,3.91159566049016,3.86047923853341,3.4652296655433,3.64822834448297,3.74542743421295,4.15445717605793,4.18141611680262,4.15200163515735,4.54405776025514
"PA3304_at",3.14917735703092,3.12303167128297,2.83871629044449,2.94218713483916,3.03584173779703,2.85499770845057,3.06411756494956,3.67454951308761,3.47250286524749,3.11479104641685
"PA3305_at",3.68819058020297,3.60220585030815,3.38228914492188,3.42576396817445,3.7024394940619,3.51540496777693,3.82979285573214,3.88859341317954,3.70575119289203,3.46374440429413
"PA3306_at",4.71236346269795,4.89027218549361,4.95103483196815,6.38759518352334,6.33274754795759,6.38699815436327,6.81030304486751,6.66650529661614,6.63732915114402,6.48289090542234
"PA3307_r_at",7.2404268839832,6.44186544402958,7.209573090739,7.30895257147573,7.12043720494514,7.47564377866014,7.6442892490399,7.6882003165536,7.2570914819196,7.02955460519403
"PA3308_hepA_at",6.04311653976671,5.79137356331194,5.7979386754386,4.28751578385442,3.94902649509646,4.01895972064059,3.61232976232522,3.61143901253233,3.41377173230258,3.71869167237523
"PA3309_at",2.86683104090002,3.6008188851053,3.83485777812576,4.07085153308304,4.2832588020024,4.50609289566243,10.4425041090855,10.5396102045521,10.5464265194928,9.87793157789862
"PA3310_at",3.16162985944728,3.21975787846596,2.85614379216114,2.58956227645302,2.81126812808517,2.82700156381057,2.51887848505732,2.41361065703978,2.56788618654032,2.73838158223072
"PA3311_at",3.01070787127668,3.0055412892078,2.70337731809573,3.25543592459337,3.12289139459086,2.98380933754696,3.82917944447828,3.77027128928487,3.89560816149735,3.65588061330196
"PA3312_at",4.4109669808246,4.20129138903827,4.14034047032618,5.34965043403882,4.58168625948769,5.50009253507694,3.73554882564086,3.66076586478442,3.86106485659233,3.75874907178799
"PA3313_at",5.41351424433639,5.4067079687616,5.44816249480491,5.42013078724234,5.36888878559439,5.44889197978055,4.37458393037103,4.65130919811608,4.35558138260706,4.83278595747177
"PA3314_at",4.40113837278078,4.31902459511976,4.33645077897348,3.67398854082604,3.82846500549312,4.12161527624682,3.06158399095045,2.95731751754152,2.52919288140481,3.37916123663836
"PA3316_at",3.73056000975341,3.40531126337266,3.46021652355652,3.10053144748044,3.09877015242157,3.09399662985989,2.82227919749972,2.66888810673948,2.75209550996572,2.89668591107351
"PA3317_at",3.58579998359697,3.21975787846596,3.24905473439885,4.56542766881313,4.67399192435429,4.33761385986745,3.31957320217548,2.90892893803312,3.04467552803148,2.94219068082778
"PA3318_at",2.59300047938951,2.60944582901013,2.60011032130293,3.43873197694575,3.18901684472916,2.968381072967,2.53159469997639,2.34235105734408,2.54209702368564,2.43882871597792
"PA3321_at",3.00385788851768,3.17021361151569,2.56449850656743,2.59970278625996,2.83302823253966,3.00669374503013,2.54334642046927,2.31401433615276,2.4766023723111,2.60424125988087
"PA3322_at",4.09400142582323,4.18740569781919,4.45303742295939,4.9334347826839,4.6901716026775,4.56464300963983,3.42622672202311,3.64394896158459,3.36268997037928,3.37409757607469
"PA3323_at",2.87611611162167,3.21625145210111,3.34656317554283,2.93415352991916,3.3165639132,3.29106660478752,3.57692997344612,3.34176505839878,3.63164845455901,3.51105176781848
"PA3324_at",2.902889656503,2.87783923084107,3.08587168315363,2.71571419712946,2.69710532708107,3.19984408393534,2.77827468032778,2.77438832249626,2.83010497516445,2.60847511183354
"PA3326_at",6.02059849986471,6.34649152725479,6.43775217294342,5.76398104067688,6.60041698775903,6.23168258921379,7.63216133223464,8.23432120104594,8.17049978243134,7.79473310549196
"PA3327_at",5.89110500862934,5.84228702732058,6.56795861814517,4.71928469211966,4.94080097762197,5.07883258736721,4.53795116594624,4.225554527916,4.09168887276752,4.51993471407811
"PA3328_at",4.69693414115669,4.63144975346482,4.6142033409912,3.00234946984798,2.85188852001272,3.54520980777031,3.45708814307176,3.75807820054866,3.06526858675366,3.7610622773301
"PA3329_at",5.91202817773495,6.26498213250236,6.18787516520549,3.90810426527662,4.04671035666452,4.37827468601372,4.80028439961804,5.06081077814808,3.35668026627305,4.71998514749278
"PA3330_at",6.15557848199184,6.30236488773336,6.32766522307976,4.42335411716468,4.36568799461545,4.14159017438328,5.65883216476097,6.02761599719446,4.17095546395954,5.53422904621372
"PA3331_at",6.88671497092189,6.86108367536829,7.00687648945301,4.50175667725768,3.92022291968022,5.36975512023768,5.61198704933935,5.79191116489445,5.09208585646327,5.74081459118672
"PA3332_at",6.95606862838669,7.18285926503821,7.05135963786777,4.32800782243348,4.39111824747259,4.8387074058455,6.37537785973977,6.14505360187383,4.47436900588796,6.0491514703911
"PA3333_fabH2_at",6.74752990865152,6.5982011012699,6.87502716438123,4.49690041382918,4.86531697986657,5.48081166955953,6.14737175474832,5.64583174874395,4.65610952774016,5.61742726607104
"PA3334_at",4.76752757731545,4.98146399437199,5.4524145292375,2.81421420026498,3.0431855820069,3.67446821977456,5.68531182550037,5.16776544455389,4.45166254943056,4.90553277177788
"PA3335_at",4.67363019671042,4.99249144111334,5.00633183233195,3.06939128477296,2.88363826742271,3.09529915933438,4.57737422627395,3.80808108962306,3.42145491940287,3.81845103660278
"PA3336_at",2.84398139988256,3.52747479679157,3.67783188211083,3.40216431529645,2.7046587298216,2.81961642251651,2.61023970964403,2.78507284500121,2.79040303627984,2.70884433159529
"PA3337_rfaD_at",3.5647788145432,3.4100247942514,3.52277565933026,3.62448081778354,3.85934033262813,3.76407956085476,9.16605240588046,8.85755608321005,8.51435624973979,7.91110182288011
"PA3338_at",4.12450539319653,3.63757249437959,3.69836271556378,5.04962707447974,5.0626142301557,4.41566879758559,3.54464623114271,3.27589125535881,3.35377132164136,3.22423283671528
"PA3339_at",3.36425244875312,3.3535197902299,3.45897265457117,3.42792375282437,3.09920006354143,3.36952530578345,3.09012750476714,2.77619275679317,3.19409966941261,3.15710699300669
"PA3340_at",6.00238719616921,5.88547082436385,5.57596439492915,6.595336363838,6.50290101386322,6.28474488478852,6.81178175802649,7.06784984269267,6.86157256850057,6.45683392896948
"PA3341_at",5.35727608128121,5.54802408424355,5.49675672567088,6.5069576253881,6.77121629287959,6.4255919558834,7.03566650547576,6.84096356450222,6.55999436428824,6.54042855843907
"PA3342_at",4.05861741797612,3.71835661457345,3.43770308288459,4.28794093653567,3.71150053226857,3.78181013142004,4.63734577712848,4.2430767585738,4.25156179250933,3.79697928477073
"PA3343_at",2.81386064623968,2.81767485916311,2.72298059397706,3.2894951519861,3.04910558615132,3.73719305653457,4.07996230484542,4.14588262557411,3.99941055577925,3.48693835538928
"PA3344_recQ_at",4.795581251608,4.96940327198792,4.52674891757585,4.67310864616384,4.83970810294536,4.75663952914701,4.61833345655713,4.55459869768494,4.43729402227107,4.64922152302001
"PA3345_at",3.15097212054584,3.49007971026231,3.45038851964896,4.67903296729368,4.07300029697377,4.46006768538227,3.75612173457655,3.72789939896237,3.73447254526583,3.70808758040973
"PA3346_at",2.01285764375405,2.06099310866234,2.45178977972798,3.02993186396145,3.12544798855277,2.45316215854373,4.94257335315041,5.24841188503005,4.86699534823467,4.71115668076761
"PA3347_at",4.34853701176761,4.43018497521025,3.79006782240856,4.50135500330893,4.92189117099898,4.31705400900137,7.44220690516118,7.35800733324758,7.38016188322914,6.98531959674627
"PA3348_at",4.81965406051805,4.49815985228135,4.21631817416804,5.6807521872547,5.57019348362123,5.93092632817276,6.12752213426769,6.17669814340778,6.24387881395031,5.92653694815428
"PA3349_at",5.22246149096274,5.29851190431104,5.56652243976585,7.31447542259529,7.2023447665571,6.80852723971487,7.8576557327749,7.78803307205645,7.75733023144249,7.29615528249392
"PA3350_at",3.43395456311558,3.75041477182525,3.85871788912512,4.21615135322968,4.22862152214348,3.77711662867922,4.0382599070529,3.9101468938827,3.91490394893101,3.98264947839935
"PA3351_at",7.64150240883034,7.84828736427485,7.94098066181858,10.1731811616365,10.2596277605569,10.0843273084717,10.5585529895031,10.2577376975758,10.4897053823078,9.96594740746999
"PA3352_at",4.93678048987259,5.3458739899942,4.75317057945647,7.12163705898314,7.01776862757822,7.04539639584862,7.32066295337861,7.41449228484068,7.19281104139625,6.91032290098676
"PA3353_at",5.89616556293807,5.38829159406267,5.66337952838888,6.78505223842082,6.76800354676702,6.58158022306081,6.95850825560859,7.0014280951245,6.73721450638104,6.61426805361176
"PA3354_at",3.02211830127613,3.12436856673056,3.19388198863125,3.27461988780586,3.35831690878195,3.36184074289131,3.87863697508399,3.69475184467697,4.14564555155096,3.70100570001246
"PA3355_at",3.37455649059205,3.37491979926196,3.4116238298241,3.67545847337577,3.26960791094652,3.56953555163178,3.41626366491814,3.45128198378947,3.36161424192676,3.41605503298938
"PA3356_at",4.7221448271982,4.79849681372423,4.66102102288461,5.33677367345968,5.33171980648625,4.71426034267168,5.38011350345776,5.76594464577748,5.60541295170597,5.48171026792373
"PA3357_dsdA_at",3.79574559028675,3.88512168149661,4.18517149842842,3.7890571891556,3.73647300215341,3.87836773268245,4.26636049213651,4.28957436696222,3.85024596697467,4.11766179535313
"PA3358_at",3.16095622189203,2.72706515986943,2.70337731809573,2.93457058897725,2.39836487464492,3.91260396128399,2.4743929318893,2.5763425381189,2.50527470000445,2.59830915069444
"PA3361_at",3.27324160394257,2.95848406735907,3.43732422687522,3.39402090159221,3.49011216024291,3.36249823936212,3.30637636103429,3.67832466134217,3.75457492317214,3.85814752718771
"PA3364_amiC_at",3.15687145118114,2.81518016213194,3.13111009996444,2.99630929952528,2.61597496580591,3.03014290951563,2.91273399782341,2.79512204901743,2.90529233469698,2.79141880623388
"PA3368_at",3.07116406247855,2.94621831519157,3.0132673334928,3.32554058310106,3.55703904708025,3.15127131631098,3.41044192018617,3.4358227801605,3.40766065558065,3.35849333728912
"PA3369_at",3.24007851148655,3.56984951993149,3.23592373481413,6.09307579530032,6.80290227950781,6.48005225154772,4.30682976433736,4.61170440969554,4.31560469389069,4.05134277852575
"PA3370_at",3.53874476043163,3.80278138573491,4.21636503566591,5.37112517779108,5.84333638835519,5.78283751854558,3.75845115064399,3.75018509927397,3.96859099278503,3.46377779505435
"PA3371_at",4.12253763213446,4.05928119937281,4.25575347086738,6.20561612665494,6.52035839218845,6.11664682526655,4.60624985971235,4.47515877714988,4.40722493032056,3.77697525462806
"PA3372_at",2.80398715591902,2.95618165840813,3.35446337396194,3.30556080199291,3.14614335226856,3.04421541434998,2.45342815961679,2.6515835032866,2.69315625211732,2.64117552667896
"PA3373_at",3.71912914111403,4.14084230993703,3.65631468031495,4.49567087555723,4.38076067901068,4.11197203921342,4.1467576773246,4.35386439005137,4.21319883184817,4.29018479508545
"PA3374_at",3.74569433190049,3.32549876454879,3.01397654085002,2.86025293135424,3.28317492698077,3.17598566603816,3.22621222382768,2.67374527717878,2.67761358319907,2.92500473130062
"PA3375_at",3.64460210424151,3.63789569212561,3.98293056844332,3.59597284917481,3.55623772244141,3.9444543551338,2.89261615719274,2.56725791812987,2.99028138423242,3.05938735316512
