"Gene","Locus_Tag","logFC","adj.P.Val"
"wbpH","PA3149",-0.667336935029168,0.242534148743738
"PA0103","PA0103",-0.443490195670195,0.242534148743738
"PA3460","PA3460",0.385637867308439,0.242534148743738
"PA4070","PA4070",-0.378776913803723,0.242534148743738
"lrp","PA5308",-0.35040326896263,0.242534148743738
"PA2501","PA2501",-0.714641183133789,0.243473901366751
"PA2630","PA2630",0.434093535288771,0.243473901366751
"flp","PA4306",-0.445725210712078,0.245785990337266
"pipA","PA0285",-0.400968393172883,0.246263074143534
"bkdA1","PA2247",0.923112268669016,0.247349476933509
"PA4908","PA4908",-0.640583901021808,0.247683968479974
"lhpM","PA1258",-0.329920622016077,0.247683968479974
"PA4463","PA4463",-0.735681622656262,0.248346001833529
"PA0203","PA0203",-0.384946348513613,0.249586798378896
"PA5182","PA5182",-0.383699367441483,0.249586798378896
"hudA","PA0254",-0.319310531340543,0.249586798378896
"PA1851","PA1851",-0.335598315311533,0.250248916211474
"rplR","PA4247",1.11234874772412,0.251154165124528
"tssJ1","PA0080",0.762228187052636,0.251154165124528
"trxB2","PA0849",-0.412553799092175,0.251154165124528
"PA0096","PA0096",0.394050146205933,0.251154165124528
"nqrC","PA2997",0.388861215108218,0.251154165124528
"narJ","PA3873",-0.411171168885136,0.251381029139113
"pilF","PA3805",0.40571005882386,0.251381029139113
"PA1887","PA1887",-0.378685377944708,0.251381029139113
"aprD","PA1246",-0.368335154516311,0.251381029139113
"PA5187","PA5187",-0.341587688722406,0.251381029139113
"PA0397","PA0397",-0.321866443151213,0.251381029139113
"PA5081","PA5081",-0.304871508670006,0.251381029139113
"clpV3","PA2371",-0.260535766006777,0.251381029139113
"aroE","PA0025",-0.245553540127742,0.251381029139113
"PA2753","PA2753",-0.837926537140639,0.25150373876214
"trpG","PA0649",0.758347622849175,0.25150373876214
"PA4536","PA4536",-0.260005572009925,0.25150373876214
"PA5348","PA5348",-1.41971465395781,0.253392049734506
"rplO","PA4244",0.607675830815381,0.253419240420123
"PA2026","PA2026",0.548024879022861,0.253650146916471
