"","GSM1608067_Biofilm+12hrcipro_rep1","GSM1608068_Biofilm+12hrcipro_rep2","GSM1608069_Biofilm+12hrcipro_rep3","GSM1608070_Biofilm+12hrtobra_rep1","GSM1608071_Biofilm+12hrtobra_rep2","GSM1608072_Biofilm+12hrtobra_rep3","GSM551150","GSM551151","GSM551152"
"ig_5087407_5086695_at",7.96405256426587,8.15484632579696,8.20619908226331,7.96405256426587,7.96405256426587,8.00291248066685,7.89607020738378,7.87206417561946,7.91020245614736
"ig_5130767_5131427_at",7.48237402038028,9.76085808697884,8.475400731497,7.45537868460274,7.20995574417284,7.45537868460274,7.4999169489259,7.35992297761905,7.33774591335648
"ig_5131427_5130767_at",7.04765808558886,7.30174801415453,6.93784134407301,6.86246019714671,6.7220806381311,6.84837123541268,7.17239020610445,6.92617443630837,7.103748072838
"ig_517462_518083_at",7.73174394191008,7.99375429597874,7.92647401049454,7.53966612731945,7.49002987685429,7.92647401049454,8.04710518395257,8.74550008166917,8.70469753291778
"ig_518083_517462_at",7.68464569591812,7.2485083189195,7.86767202836445,7.27982080024152,7.4665268089815,7.68464569591812,7.93680405088719,7.68464569591812,8.06343898640639
"ig_5207621_5208463_at",8.1887258613375,8.32427092103857,8.16713201740849,8.67401832160856,8.77195469420952,8.66576921092578,8.04586394138741,8.07785044336343,8.29126641984057
"ig_5208463_5207621_at",7.06766758719229,7.04054913671286,7.08293218905659,7.12134109573134,7.09955829305881,7.19780466839005,7.21383642490019,7.11254110838872,7.28083260765833
"ig_5242558_5243177_at",7.07178899220574,6.84640138797961,7.36738752036119,7.02609491095366,7.2302620713922,7.44117853823235,7.7632578844065,7.2557080347948,7.38329033729729
"ig_5243177_5242558_at",7.88619398437065,8.05809864973857,7.92490213616366,9.95291969140025,9.26776601975788,9.37401899277428,8.35249232117498,7.72219216293442,7.74087689871171
"ig_5308424_5309325_at",10.7495146264612,10.9785544410004,10.9302225828829,10.7031287896853,10.8559981672325,10.9423377241784,10.8554487214815,10.8554487214815,10.8554487214815
"ig_5309325_5308424_at",6.94142042786747,7.11737940200592,6.81547949155766,6.97943489744882,6.9451685342775,6.91564742383835,7.01341604310805,6.96750318919728,7.00619097101695
"ig_53521_56546_at",6.70110205953636,6.59788519650839,6.70867605495456,6.6526059072178,6.67538279280251,6.86817574325443,6.92651558244391,6.70867605495456,6.90386143419982
"ig_545644_546334_at",7.21831609706993,7.71054194403375,7.22026309907899,7.39782231969619,7.33426777150419,7.42412668453444,7.49106754143554,7.25563017956724,7.44234352371013
"ig_5457716_5458499_i_at",7.53005072341877,7.36913725900259,7.31500341538769,7.31507971144917,7.23295164379314,7.36270472518104,7.63259178153543,7.36270472518104,7.37640684251141
"ig_5458499_5457716_at",8.24854882773874,7.79447161755263,8.09390973398841,8.04405547636513,7.96005230268377,8.0222450892874,8.48821828597841,8.2131272441438,8.23501601398831
"ig_546334_545644_at",7.46939882063289,7.32365262369082,7.9799368253653,7.33873740592345,7.59787795886436,7.69120668253221,7.79365630649292,7.66515106161729,7.73501447552476
"ig_5513111_5513731_at",6.50498737733687,6.35925391109961,6.49068440117852,6.47681580910472,6.43753879690366,6.59310792210876,6.51832860882312,6.4959607992278,6.63511027045381
"ig_5513731_5513111_at",6.65513016262525,6.63225530233789,6.44350321239178,6.71718038847172,6.50815458344335,6.76630869030294,6.79065197688609,6.61702694528511,6.87197243126123
"ig_5541409_5542072_at",6.76673856288091,7.06062683490863,7.16333976591299,7.06112300020117,7.06172921762694,7.28015212586366,7.05887594555593,7.06062683490863,7.03188643100559
"ig_5542072_5541409_at",7.94683549592852,9.32247521371939,7.83046875624963,7.88897633769321,7.84558304830763,7.93991682501615,7.88140099017749,7.84473783461306,7.84763276741756
"ig_5563286_5563964_at",8.36344613771549,8.87716601651743,8.72004179265628,7.95761778847868,8.40561882223062,8.48217258677728,8.3730865856008,8.79516673036732,8.56325937810562
"ig_5563964_5563286_at",8.37876749440348,8.43499154542915,8.54065578034013,8.38337255466474,8.45896327305415,8.72853292491417,8.70731346160153,8.69917662718351,8.61862219933965
"ig_56546_53521_at",6.98831984849667,6.85238939539143,7.11743569158043,6.94298847044371,6.99724851225447,7.10862404052392,7.11762341783028,7.03277963945453,7.07002333001264
"ig_5774806_5775619_at",8.06498073998991,7.51348312065266,8.63547322050164,7.76546558560643,8.26888656717518,8.55430128881513,8.47804377213036,8.49935927659138,8.69662962648364
"ig_5775619_5774806_at",8.13328296201591,7.91756089770059,7.84830528260048,8.13328296201591,7.96867575412432,8.4573799748823,8.72620912263648,8.11476087997382,8.57618282995533
"ig_5820113_5820909_at",6.98796059666844,6.95675945329482,7.05569711071305,6.8202004450158,6.95316405063088,6.9597216868669,7.09972130929151,6.97296020698583,6.99850560367143
"ig_5820909_5820113_at",7.84619814641332,7.84212763247069,7.80114640119502,7.73306281397854,7.84844210201636,7.8297082729178,8.13830239387663,7.83971991426069,7.96450919620161
"ig_5991130_5992382_at",8.20560994039853,8.30174487665437,8.27837532709405,8.17853241660951,8.30174487665437,8.34439301853292,8.18689788882241,8.39108887492981,8.31888395133417
"ig_5992382_5991130_at",7.76927535017266,7.64873433997773,7.66091247266656,7.75070714085733,7.72681595827442,7.75070714085733,7.75070714085733,7.79258343946723,7.76354256271633
"ig_6090705_6092045_at",6.95446709919491,6.85585025885509,6.96724992900514,6.8495489384921,6.91284634878897,7.14120200523558,7.12216634922113,6.95446709919491,7.25620074058094
"ig_6092045_6090705_at",6.75133252579174,6.52860823458366,6.73731590856369,6.69071868552192,6.63401876528145,7.01820707448509,6.82615972882779,6.71893025802206,7.10322255741422
"ig_6125079_6125795_at",7.73161058427787,7.73161058427787,7.7854230647205,7.57680621927007,7.73161058427787,7.70553403914627,7.82954375186288,7.73161058427787,7.53886542166848
"ig_6125795_6125079_at",7.63988409629243,7.64633663754135,7.64633663754135,7.62715658166771,7.64633663754135,7.6147787835824,7.86596332225169,7.78087656867655,7.67944004959247
"ig_629884_630527_at",7.7938680543882,7.86307382677521,7.86321766483422,7.77077605958913,7.85483989401535,7.99550131936617,8.08317628398824,7.83229386658735,8.05055064611132
"ig_630527_629884_at",7.24681148995954,7.48833077901651,7.63005337999368,7.37517615706751,7.44720259767143,7.49992172760862,7.62788060514993,7.60464944241519,7.5568980277691
"ig_64729_65339_at",7.64387957200348,7.51318647495926,7.57061199987061,7.72342452531111,7.51975017360268,7.68779401515093,7.91234789944485,7.68779401515093,7.95675913462984
"ig_65339_64729_at",8.90184715033328,8.32138152465878,9.41795805177478,8.15475213449656,9.10389178240671,9.07020640276837,8.87361853524242,9.5083289734475,8.90184715033328
"ig_65479_66303_at",6.42219215431128,6.35247961549119,6.43727489206029,6.37897511424203,6.3894248913989,6.56484253883056,6.44052992448727,6.44902669738579,6.62538270818793
"ig_66303_65479_at",7.03306365418683,6.97583102148103,7.01199192300078,6.79938158603251,6.95844284951538,7.11885892991484,7.03120614899781,7.01199192300078,7.12068988800263
"ig_68616_69272_at",7.99283073547499,8.5358531681526,8.15302417413981,8.35299592290512,8.36847134253716,8.47127565768788,8.47621962204299,8.37490153746378,8.43295828652307
"ig_69272_68616_at",8.08803326417185,8.10024500560185,8.10822657522699,8.05061032654534,8.06158569659687,8.28318814621464,8.43274941464064,8.16410420756258,8.40557202262075
"ig_721556_727608_s_at",12.6601547652353,12.7526010858348,12.2572956802643,12.3022694318363,12.0794814821645,12.2572956802643,11.854481895812,12.1419516260593,12.0186699712788
"ig_727608_721556_s_at",6.50630609655792,6.47765028563973,6.34989356152752,6.47829420765315,6.40478527596579,6.3373795140815,6.51975490626193,6.41778723238427,6.39552450051641
"ig_773696_774416_at",8.3005451813823,7.79004509735406,7.23794675069991,7.91670630659626,7.65927292359485,7.50357511411799,8.1010186465814,7.79004509735406,7.79004509735406
"ig_774416_773696_at",7.28451251868406,7.2471149807904,7.36005526088651,7.12718668451887,7.28010641185935,7.18951932798373,7.30879915065327,7.28010641185935,7.35551322374616
"ig_785174_785969_at",6.51575164531667,6.46241614807853,6.57286921306543,6.55678856672399,6.458953446696,6.680307470438,6.72002963590741,6.53404433449125,6.64797423662715
"ig_785969_785174_at",7.90408373707525,8.0107752106387,7.90855415772175,8.02659389419908,7.83075634321208,8.20765151569511,8.3654729503073,7.99088361412809,8.26457587607872
"ig_788253_789144_at",6.55883257390648,6.53656302903674,6.68203520258508,6.65815439732572,6.60870866404981,6.80051325147793,6.80535383683818,6.65421424594769,6.88400075548491
"ig_789144_788253_at",6.69037440609782,6.55716905139122,6.79176582461427,6.65106608212785,6.71550584518783,7.07674756567288,6.93192654048524,6.70410438795519,6.89584694729936
"ig_863300_864095_at",9.09597644140426,9.11735193590178,9.06465481388455,9.25126558013922,9.10101916334471,9.09708454096988,9.09118596964748,8.97012837535001,9.09118596964748
"ig_864095_863300_at",8.19932106198471,7.78354132535922,8.0421090046588,7.83677829598098,8.15124268949599,8.32951174838657,8.52750277270977,8.21376439969459,8.71331266634909
"ig_884172_884799_at",8.4535531727788,8.75448654430621,9.01558958079294,7.29186824865228,7.19094800226608,7.1161869908411,7.73416663483805,7.28083260765833,7.45120040735697
"ig_884799_884172_at",7.64335375877512,7.65991990000036,7.63342073324531,7.64335375877512,7.57881671898634,7.71007992563098,7.64335375877512,7.58907074575148,7.62428369436338
"ig_901046_901934_at",6.48753939991442,6.49143153821454,6.51216004186879,6.48294930652316,6.4668724935848,6.73880786987647,6.52204306211169,6.47951658001214,6.72242586761189
"ig_901934_901046_at",8.2486233841808,8.17686162422227,8.33370178929644,8.1766038046117,8.12840875967077,8.28134294390832,8.47504113083766,8.24383743571616,8.33774043394188
"ig_991198_991830_at",8.56431400952821,10.0365498537218,7.89569413209836,8.3962831071385,8.44570006985754,8.26703776670284,7.86854439626405,7.83392862102959,7.91086531554941
"ig_991830_991198_at",6.75293107394955,6.79507932301641,6.78101809545404,6.75867510538503,6.78101809545404,6.78101809545404,6.9165265600594,6.77989407482427,6.78101809545404
"PA0001_dnaA_at",8.32170106767266,9.63939976096527,8.04692945968185,9.66047615885539,8.5842458573297,8.45925219720054,7.85831959238916,8.36789957329762,7.95450155433176
"PA0002_dnaN_at",9.6052637362583,10.5106356027094,9.3355304983269,10.3485008703338,10.1840142113703,9.8742677640983,9.70058062641581,10.2405622966281,10.089441243545
"PA0003_recF_at",8.19081582056716,8.20485867330932,8.02978618904298,8.24868764771994,8.21429975679516,8.19081582056716,8.21333517770181,8.19081582056716,8.11020881594399
"PA0004_gyrB_at",8.64575623965507,9.23416066176502,7.95898820181744,9.56564392614233,8.63172174270816,8.67600563726969,8.58300256228446,8.68132849437931,8.72987949302906
"PA0005_at",7.06382931264813,7.30492871048611,7.25757359891962,8.04945243673181,8.04453349798126,7.53670966205614,7.01900192756802,7.32621959143677,7.35939554504222
"PA0006_at",7.62462074354671,7.83838014628733,7.54586523754604,7.70454561153141,7.70454561153141,7.62163647196946,7.77448274507517,7.6598543119574,7.70454561153141
"PA0007_at",8.62297426863961,8.71371090723996,8.6526960459662,8.51483927798493,8.68830372129183,8.48912631437727,8.84629761838487,8.68132849437931,8.71719274250443
"PA0008_glyS_at",8.63060688590808,8.82310704328127,8.93694291545743,8.91796565376257,8.90541356910152,9.02521140159324,8.8648901927622,9.12041290845066,9.18961022065733
"PA0009_glyQ_at",7.57424699584115,7.73459872835356,7.1679075188427,7.92354294181329,7.59780471506382,7.51139402488438,7.48537109258699,7.48832967992118,7.47816161902574
"PA0010_tag_at",7.36787762541838,7.36787762541838,7.23948854901253,7.41855308361356,7.36787762541838,7.36787762541838,7.40155679565093,7.35405451502633,7.33266000354245
"PA0011_at",7.67526491656194,8.15045161881846,7.78822327543104,8.04519373430789,7.95451271363112,7.78484160363223,8.27255256231098,7.95451271363112,7.81939138698344
"PA0012_at",8.25109846481773,8.64472470666309,8.33707635113719,8.38970054599737,8.63643795974294,8.32490007197117,8.4291051191351,8.37539612039018,8.40599005271869
"PA0013_at",7.08173127849495,6.8722795438565,6.98458003757993,7.09475678485103,7.08173127849495,7.14280686147691,7.29001726365182,7.02343423456527,7.03090547868303
"PA0014_at",7.11523143927159,7.18436930602514,7.24974018877625,7.05502074889467,7.14229550281705,7.37675837363989,7.30756805976518,7.19689031834221,7.25056144269748
"PA0015_at",7.47319995228214,7.83145184621178,8.21163198504719,7.66705322284429,8.16654605243908,7.66554723302253,7.70936890400389,7.86225990968348,7.50741216595238
"PA0016_trkA_at",7.59394741149791,7.62475988273385,7.91172923669548,7.35097768844198,7.63348905800947,7.59196767278965,7.62475988273385,7.80686497759967,7.62475988273385
"PA0017_at",8.25752109243437,8.0027664698585,8.01563995258003,8.13546401772707,8.0430896499525,8.08045102352159,8.13546401772707,8.28489279813039,8.46557212991531
"PA0018_fmt_at",8.73188681283849,8.33045431668814,8.02591790143497,8.33045431668814,8.22883418682063,8.33045431668814,8.43395006526786,8.33045431668814,8.38553243228723
"PA0019_def_at",9.11401910496971,10.5796567648835,9.10616496439161,9.05853995563253,9.19905004943192,8.99466004473223,9.10616496439161,9.1542037673552,8.61204795635562
"PA0020_at",8.3918957606116,8.66578882601965,8.68877820025245,8.78169865473929,8.81747423441986,8.68877820025245,8.60316988391451,8.71717475208911,8.66453018623535
"PA0021_at",7.98504164890665,7.4597866390898,7.86994768309558,7.72674268700201,7.74763052073991,7.86994768309558,7.95839390013919,7.91361124003331,8.00097026522638
"PA0022_at",7.58982885008928,7.56346370657644,7.94914746639645,7.6508860697824,7.67143885264535,7.6508860697824,7.54395685228221,7.69506980958484,7.48996967919836
"PA0023_qor_at",8.12791588996501,7.75076561090319,8.19580576372762,7.90625287115375,8.10107273495459,8.39923467102171,8.08982088284857,8.66178174150955,8.61966490271791
"PA0024_hemF_at",8.08006136378702,8.4356185117511,7.67203272725856,8.0480684375157,8.04880137976583,8.15314615565896,8.01888078485593,8.20704021450369,8.13685218491298
"PA0025_aroE_at",7.82906129984682,7.83348138710141,7.80351570298856,7.97019134678707,8.06687618821489,8.02210376742866,7.97019134678707,8.15992384779867,8.07260381573429
"PA0026_at",7.80883648734793,8.09113517792403,8.9457165158921,7.99285369146683,8.56318980282447,8.41615943300841,8.00747859674313,8.74349571431954,8.55963195338983
"PA0027_at",7.71449712495948,7.52690730444321,7.70953247351751,7.57759279000791,7.65562374867601,7.70953247351751,7.96132006533446,7.91814543536188,8.0451100481293
"PA0028_at",8.41876654457319,8.23110712630702,8.75400147583086,8.15875623295994,8.49260578507633,8.41876654457319,8.33933081147414,8.68941460105844,8.41876654457319
"PA0029_at",8.05419849346961,7.62177373406759,7.42388826385636,7.85129778573926,7.6781920370851,7.51842088633895,7.95225915916322,7.86056422502467,7.81425874933762
"PA0030_at",8.46032108219719,8.28714840930833,8.46110315741457,8.40185665756593,8.34268657193502,8.52031036413377,8.48503468920316,8.53255076083811,8.54002236764764
"PA0031_betC_at",8.00205873728998,7.67783705739103,7.90698689453861,7.63801866958978,7.85840259941212,7.87192145975405,8.02002046001395,8.00146437611467,7.95064861682709
"PA0032_at",8.66912666821508,8.13783178706052,8.37359844723951,8.57661165067753,8.50304796425216,8.67984398541384,9.04456214265386,8.48229497244639,8.596874202741
"PA0033_at",8.3205912113999,7.99247576806116,8.3205912113999,8.3205912113999,8.14816041960378,8.24994190469621,8.66389737540462,8.42228425489052,8.72682521306182
"PA0034_at",8.4369339741494,7.941251997657,9.25402724202593,8.24736517649146,8.44335504024802,8.71235573487075,8.75274600624881,8.74228667352013,8.86426419194094
"PA0035_trpA_at",8.96947975786194,9.05868042469265,8.54850099133419,8.78766626237276,8.9036150019668,8.68442500302032,9.01644593321408,9.09353353630456,8.99955625911247
"PA0036_trpB_at",8.96193482227311,9.93883957907824,9.1744568568614,8.85206860235167,9.23341823896132,8.93922154610903,8.60453526195588,9.49240767902057,9.15816980331957
"PA0037_trpI_at",7.98726413139053,7.79154393590518,7.4024059711494,9.67453764209734,8.57821664012831,8.7029326724556,7.78973988480833,7.7044733977474,7.98726413139053
"PA0038_at",10.2392473528227,11.1067550686578,9.53564679742163,10.975769456168,10.4024853175592,10.4024853175592,10.7599518040113,10.1189565937813,10.353820763306
"PA0039_at",10.0536306461747,11.0409636815457,10.1036400280443,10.4691575846158,10.7992624460729,10.5255587663563,10.5255587663563,10.6841154347009,10.1386280904288
"PA0040_s_at",8.22174257952075,8.17430463918527,8.21255917145501,8.11669211553067,8.3397586170257,8.17430463918527,8.13668915446125,8.17430463918527,8.05756984510863
"PA0041_at",7.65853443960498,7.305828095561,7.51609112365501,7.35301696981149,7.37894096722979,7.51609112365501,7.75234318964152,7.61505867826806,7.65055254818283
"PA0042_at",8.01005392422227,8.16949497297973,8.92939515872616,7.98305981224412,8.38336243385196,8.3303717168107,8.23013264126277,8.21491436000746,8.25983249744474
"PA0043_at",8.42860391756165,8.13855250448695,8.44150962969773,8.22024588669156,8.42425523921104,8.42860391756165,8.69352080610239,8.67389573695079,8.42860391756165
