#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
PA0079	PA4489	208964.PA0079	208964.PA4489	0	0	0	0	0.460	0	0	0	0.459
PA0079	PA2537	208964.PA0079	208964.PA2537	0	0	0.166	0	0.384	0	0	0	0.464
PA0079	vgrG1c	208964.PA0079	208964.PA2685	0.063	0	0.774	0	0.327	0	0	0.074	0.850
PA0079	clpV1	208964.PA0079	208964.PA0090	0.205	0	0.752	0	0.863	0	0	0.081	0.972
PA0079	PA0086	208964.PA0079	208964.PA0086	0.220	0	0.761	0	0.868	0	0	0	0.973
PA0079	PA0087	208964.PA0079	208964.PA0087	0.225	0	0.762	0	0.874	0	0	0.153	0.977
PA0079	PA0088	208964.PA0079	208964.PA0088	0.205	0	0.774	0	0.868	0.402	0	0.122	0.985
PA0079	PA0083	208964.PA0079	208964.PA0083	0.271	0	0.774	0	0.917	0	0	0.136	0.986
PA0083	PA2537	208964.PA0083	208964.PA2537	0	0	0	0	0.436	0	0	0	0.436
PA0083	PA3729	208964.PA0083	208964.PA3729	0	0	0	0	0.568	0	0	0	0.568
PA0083	vgrG1c	208964.PA0083	208964.PA2685	0.066	0	0.774	0	0.553	0	0	0.095	0.903
PA0083	PA0088	208964.PA0083	208964.PA0088	0.376	0	0.774	0	0.846	0	0	0.123	0.978
PA0083	clpV1	208964.PA0083	208964.PA0090	0.376	0	0.765	0	0.892	0	0	0.193	0.985
PA0083	PA0087	208964.PA0083	208964.PA0087	0.400	0	0.774	0	0.904	0	0	0.147	0.987
PA0083	PA0086	208964.PA0083	208964.PA0086	0.400	0	0.774	0	0.927	0.900	0	0	0.998
PA0086	PA2536	208964.PA0086	208964.PA2536	0	0	0.231	0	0.261	0	0	0	0.407
PA0086	PA3729	208964.PA0086	208964.PA3729	0	0	0	0	0.446	0	0	0	0.446
PA0086	PA4487	208964.PA0086	208964.PA4487	0	0	0	0	0.475	0	0	0	0.475
PA0086	PA4489	208964.PA0086	208964.PA4489	0	0	0	0	0.488	0	0	0	0.487
PA0086	PA2539	208964.PA0086	208964.PA2539	0	0	0.161	0	0.455	0	0	0	0.523
PA0086	PA2537	208964.PA0086	208964.PA2537	0	0	0.220	0	0.464	0	0	0	0.564
PA0086	vgrG1c	208964.PA0086	208964.PA2685	0.078	0	0.765	0	0.458	0	0	0.083	0.877
PA0086	PA0088	208964.PA0086	208964.PA0088	0.788	0	0.773	0	0.911	0	0	0	0.995
PA0086	clpV1	208964.PA0086	208964.PA0090	0.785	0	0.752	0	0.870	0	0	0.381	0.995
PA0086	PA0087	208964.PA0086	208964.PA0087	0.806	0	0.774	0	0.949	0	0	0	0.997
PA0087	PA3729	208964.PA0087	208964.PA3729	0	0	0	0	0.406	0	0	0	0.406
PA0087	PA2539	208964.PA0087	208964.PA2539	0	0	0	0	0.432	0	0	0	0.432
PA0087	PA4489	208964.PA0087	208964.PA4489	0	0	0	0	0.476	0	0	0	0.476
PA0087	PA2537	208964.PA0087	208964.PA2537	0	0	0.201	0	0.471	0	0	0	0.559
PA0087	vgrG1c	208964.PA0087	208964.PA2685	0.077	0	0.770	0	0.443	0	0	0.077	0.876
PA0087	clpV1	208964.PA0087	208964.PA0090	0.785	0	0.757	0	0.877	0	0	0.104	0.993
PA0087	PA0088	208964.PA0087	208964.PA0088	0.788	0	0.774	0	0.934	0	0	0.152	0.997
PA0088	PA3729	208964.PA0088	208964.PA3729	0	0	0	0	0.459	0	0	0	0.459
PA0088	PA4487	208964.PA0088	208964.PA4487	0	0	0	0	0.460	0	0	0	0.459
PA0088	PA2537	208964.PA0088	208964.PA2537	0.050	0	0.170	0	0.460	0	0	0	0.537
PA0088	PA4489	208964.PA0088	208964.PA4489	0	0	0	0	0.573	0	0	0	0.573
PA0088	vgrG1c	208964.PA0088	208964.PA2685	0.063	0	0.774	0	0.304	0	0	0.082	0.846
PA0088	clpV1	208964.PA0088	208964.PA0090	0.780	0	0.768	0	0.872	0	0	0.075	0.993
PA0111	PA4925	208964.PA0111	208964.PA4925	0	0	0	0	0.436	0	0	0	0.436
PA0111	cyoE1	208964.PA0111	208964.PA0113	0.563	0	0.599	0	0.835	0	0	0.152	0.972
PA0111	PA0112	208964.PA0111	208964.PA0112	0.643	0	0.759	0	0.811	0.116	0	0.224	0.986
PA0112	cyoE1	208964.PA0112	208964.PA0113	0.715	0	0.737	0	0.903	0.422	0.900	0.845	0.999
PA0124	PA1030	208964.PA0124	208964.PA1030	0	0	0	0	0.053	0	0	0.770	0.772
PA0124	PA1029	208964.PA0124	208964.PA1029	0.042	0	0	0	0.071	0	0	0.882	0.885
PA0200	PA3966	208964.PA0200	208964.PA3966	0	0	0.409	0	0	0	0	0	0.409
PA0200	PA1789	208964.PA0200	208964.PA1789	0	0	0	0	0.420	0	0	0	0.420
PA0200	PA2501	208964.PA0200	208964.PA2501	0	0	0	0	0.459	0	0	0	0.459
PA0200	PA2119	208964.PA0200	208964.PA2119	0	0	0	0	0.462	0	0	0	0.461
PA0200	PA4352	208964.PA0200	208964.PA4352	0	0	0	0	0.497	0	0	0	0.497
PA0200	oprG	208964.PA0200	208964.PA4067	0	0	0	0	0.320	0	0	0.308	0.509
PA0200	adhA	208964.PA0200	208964.PA5427	0	0	0	0	0.322	0	0	0.353	0.542
PA0200	PA4610	208964.PA0200	208964.PA4610	0	0	0	0	0.609	0	0	0	0.609
PA0200	ccoO2	208964.PA0200	208964.PA1556	0	0	0	0	0.094	0	0	0.589	0.611
PA0200	PA2753	208964.PA0200	208964.PA2753	0	0	0	0	0.670	0	0	0	0.670
PA0200	PA0713	208964.PA0200	208964.PA0713	0	0	0	0	0.074	0	0	0.700	0.710
PA0200	PA5446	208964.PA0200	208964.PA5446	0	0	0	0	0.091	0	0	0.698	0.713
PA0200	PA1746	208964.PA0200	208964.PA1746	0	0	0	0	0.263	0	0	0.699	0.768
PA0200	PA3309	208964.PA0200	208964.PA3309	0	0	0.157	0	0.461	0	0	0.589	0.796
PA0200	PA4577	208964.PA0200	208964.PA4577	0	0	0	0	0.757	0	0	0.411	0.850
PA0200	PA3572	208964.PA0200	208964.PA3572	0	0	0	0	0.573	0	0	0.699	0.865
PA0200	PA5475	208964.PA0200	208964.PA5475	0	0	0	0	0.483	0	0	0.881	0.935
PA0329	ldh	208964.PA0329	208964.PA3418	0	0	0	0	0.422	0	0	0	0.422
PA0329	PA4607	208964.PA0329	208964.PA4607	0	0	0	0	0.459	0	0	0	0.459
PA0329	cspD	208964.PA0329	208964.PA2622	0	0	0	0	0.604	0	0	0	0.604
PA0329	PA0628	208964.PA0329	208964.PA0628	0.186	0	0	0	0	0.805	0	0	0.834
PA0329	PA0622	208964.PA0329	208964.PA0622	0.186	0	0	0	0.042	0.805	0	0.240	0.868
PA0329	PA5178	208964.PA0329	208964.PA5178	0.123	0	0.222	0	0.802	0.774	0	0	0.965
PA0459	ackA	208964.PA0459	208964.PA0836	0.052	0	0	0	0.416	0	0	0.095	0.455
PA0459	nuoH	208964.PA0459	208964.PA2643	0	0	0	0	0.449	0	0	0.061	0.460
PA0459	PA3613	208964.PA0459	208964.PA3613	0	0	0	0	0.459	0	0	0.075	0.478
PA0459	PA4108	208964.PA0459	208964.PA4108	0.061	0	0	0	0.068	0	0	0.494	0.518
PA0459	tpiA	208964.PA0459	208964.PA4748	0.067	0	0.459	0	0	0.090	0	0.129	0.546
PA0510	nirJ	208964.PA0510	208964.PA0511	0.787	0	0.241	0	0.888	0	0	0.812	0.996
PA0578	rpoD	208964.PA0578	208964.PA0576	0.500	0	0	0	0.093	0	0	0	0.527
PA0578	dnaG	208964.PA0578	208964.PA0577	0.619	0	0	0	0.133	0	0	0	0.656
PA0578	rpmF	208964.PA0578	208964.PA2970	0.057	0	0	0	0.400	0	0	0	0.410
PA0578	rplS	208964.PA0578	208964.PA3742	0	0	0	0	0.424	0	0	0	0.424
PA0578	trmD	208964.PA0578	208964.PA3743	0	0	0	0	0.461	0	0	0	0.461
PA0578	rpsU	208964.PA0578	208964.PA0579	0.639	0	0	0	0.931	0	0	0.171	0.977
PA0614	prtN	208964.PA0614	208964.PA0610	0	0	0	0	0.107	0	0	0.589	0.617
PA0614	recA	208964.PA0614	208964.PA3617	0.131	0	0	0	0.094	0	0	0.411	0.495
PA0614	PA0621	208964.PA0614	208964.PA0621	0.489	0	0	0	0.488	0	0	0	0.727
PA0614	PA0635	208964.PA0614	208964.PA0635	0.168	0	0	0	0.757	0	0	0	0.789
PA0614	PA0641	208964.PA0614	208964.PA0641	0.148	0	0	0	0.766	0	0	0	0.792
PA0614	PA0624	208964.PA0614	208964.PA0624	0.348	0	0	0	0.705	0	0	0	0.799
PA0614	PA0627	208964.PA0614	208964.PA0627	0.242	0	0	0	0.772	0	0	0	0.819
PA0614	PA0638	208964.PA0614	208964.PA0638	0.160	0	0	0	0.803	0	0	0	0.827
PA0614	PA0634	208964.PA0614	208964.PA0634	0.186	0	0	0	0.803	0	0	0	0.832
PA0614	PA0622	208964.PA0614	208964.PA0622	0.385	0	0	0	0.779	0	0	0	0.858
PA0614	PA0637	208964.PA0614	208964.PA0637	0.160	0	0	0	0.858	0	0	0	0.875
PA0614	PA0629	208964.PA0614	208964.PA0629	0.214	0	0	0	0.864	0	0	0	0.888
PA0614	PA0620	208964.PA0614	208964.PA0620	0.484	0	0	0	0.792	0	0	0.076	0.892
PA0614	PA0618	208964.PA0614	208964.PA0618	0.504	0	0	0	0.852	0	0	0.180	0.934
PA0614	PA0628	208964.PA0614	208964.PA0628	0.212	0	0	0	0.747	0	0	0.767	0.949
PA0614	PA0636	208964.PA0614	208964.PA0636	0.160	0	0	0	0.861	0	0	0.700	0.961
PA0614	PA0633	208964.PA0614	208964.PA0633	0.189	0	0	0	0.773	0	0	0.880	0.976
PA0618	PA0641	208964.PA0618	208964.PA0641	0.163	0	0	0	0.461	0	0	0	0.529
PA0618	PA0635	208964.PA0618	208964.PA0635	0.206	0	0	0	0.475	0	0	0	0.565
PA0618	PA0633	208964.PA0618	208964.PA0633	0.222	0	0	0	0.472	0	0	0	0.571
PA0618	PA0634	208964.PA0618	208964.PA0634	0.219	0	0	0	0.497	0	0	0	0.590
PA0618	PA0638	208964.PA0618	208964.PA0638	0.189	0	0	0	0.521	0	0	0	0.595
PA0618	PA0637	208964.PA0618	208964.PA0637	0.189	0	0	0	0.549	0	0	0	0.618
PA0618	PA0636	208964.PA0618	208964.PA0636	0.189	0	0	0	0.619	0	0	0	0.677
PA0618	PA0629	208964.PA0618	208964.PA0629	0.310	0	0	0	0.838	0	0	0.587	0.949
PA0618	PA0621	208964.PA0618	208964.PA0621	0.806	0	0	0	0.832	0	0	0.147	0.970
PA0618	PA0624	208964.PA0618	208964.PA0624	0.646	0	0	0	0.955	0	0	0	0.983
PA0618	PA0620	208964.PA0618	208964.PA0620	0.806	0	0.760	0	0.955	0	0	0.708	0.999
PA0618	PA0628	208964.PA0618	208964.PA0628	0.403	0	0.774	0	0.964	0	0	0.857	0.999
PA0618	PA0622	208964.PA0618	208964.PA0622	0.688	0	0.774	0	0.963	0.800	0	0	0.999
PA0618	PA0627	208964.PA0618	208964.PA0627	0.456	0	0.763	0	0.970	0.800	0	0.883	0.999
PA0620	PA5446	208964.PA0620	208964.PA5446	0	0	0	0	0	0	0	0.411	0.410
PA0620	PA0637	208964.PA0620	208964.PA0637	0.189	0	0	0	0.485	0	0	0	0.565
PA0620	PA0635	208964.PA0620	208964.PA0635	0.206	0	0	0	0.422	0	0	0.250	0.625
PA0620	PA0636	208964.PA0620	208964.PA0636	0.310	0	0	0	0.502	0	0	0	0.642
PA0620	PA0641	208964.PA0620	208964.PA0641	0.288	0	0	0	0.335	0	0	0.323	0.652
PA0620	PA0634	208964.PA0620	208964.PA0634	0.219	0	0	0	0.479	0	0	0.414	0.740
PA0620	PA0633	208964.PA0620	208964.PA0633	0.222	0	0	0	0.453	0	0	0.588	0.809
PA0620	PA0638	208964.PA0620	208964.PA0638	0.189	0	0	0	0.479	0	0	0.586	0.810
PA0620	PA0629	208964.PA0620	208964.PA0629	0.346	0	0	0	0.785	0	0	0	0.853
PA0620	PA0624	208964.PA0620	208964.PA0624	0.646	0	0	0	0.915	0	0	0	0.968
PA0620	PA0627	208964.PA0620	208964.PA0627	0.456	0	0.409	0	0.955	0	0	0.163	0.986
PA0620	PA0628	208964.PA0620	208964.PA0628	0.403	0	0.729	0	0.955	0	0	0.174	0.993
PA0620	PA0622	208964.PA0620	208964.PA0622	0.688	0	0.713	0	0.955	0	0	0.169	0.996
PA0620	PA0621	208964.PA0620	208964.PA0621	0.806	0	0	0	0.863	0	0	0.897	0.997
PA0621	prtN	208964.PA0621	208964.PA0610	0	0	0	0	0.055	0	0	0.412	0.421
PA0621	wbpH	208964.PA0621	208964.PA3149	0	0	0	0	0.129	0	0	0.410	0.464
PA0621	PA0641	208964.PA0621	208964.PA0641	0.287	0	0	0	0.307	0	0	0	0.485
PA0621	PA0635	208964.PA0621	208964.PA0635	0.206	0	0	0	0.457	0	0	0	0.550
PA0621	PA0633	208964.PA0621	208964.PA0633	0.222	0	0	0	0.456	0	0	0	0.558
PA0621	PA0637	208964.PA0621	208964.PA0637	0.255	0	0	0	0.473	0	0	0	0.591
PA0621	PA0638	208964.PA0621	208964.PA0638	0.267	0	0	0	0.480	0	0	0	0.603
PA0621	PA0629	208964.PA0621	208964.PA0629	0.319	0	0	0	0.461	0	0	0.081	0.633
PA0621	PA0636	208964.PA0621	208964.PA0636	0.310	0	0	0	0.582	0	0	0	0.699
PA0621	PA0634	208964.PA0621	208964.PA0634	0.219	0	0	0	0.471	0	0	0.588	0.814
PA0621	PA0628	208964.PA0621	208964.PA0628	0.403	0	0	0	0.790	0	0	0.147	0.884
PA0621	PA0624	208964.PA0621	208964.PA0624	0.642	0	0	0	0.733	0	0	0	0.900
PA0621	PA0627	208964.PA0621	208964.PA0627	0.456	0	0	0	0.841	0	0	0	0.910
PA0621	PA0622	208964.PA0621	208964.PA0622	0.688	0	0	0	0.875	0	0	0.170	0.965
PA0622	PA0641	208964.PA0622	208964.PA0641	0.171	0	0	0	0.308	0	0	0	0.402
PA0622	PA2375	208964.PA0622	208964.PA2375	0.105	0	0.291	0	0.158	0	0	0	0.419
PA0622	PA0635	208964.PA0622	208964.PA0635	0.226	0	0	0	0.443	0	0	0	0.550
PA0622	PA0637	208964.PA0622	208964.PA0637	0.204	0	0	0	0.473	0	0	0	0.562
PA0622	PA0638	208964.PA0622	208964.PA0638	0.204	0	0	0	0.473	0	0	0	0.562
PA0622	PA0633	208964.PA0622	208964.PA0633	0.246	0	0	0	0.461	0	0	0	0.576
PA0622	PA0634	208964.PA0622	208964.PA0634	0.242	0	0	0	0.473	0	0	0	0.583
PA0622	PA0636	208964.PA0622	208964.PA0636	0.323	0	0	0	0.492	0	0	0	0.641
PA0622	PA0629	208964.PA0622	208964.PA0629	0.326	0	0	0	0.757	0	0	0	0.829
PA0622	PA5178	208964.PA0622	208964.PA5178	0.123	0	0	0	0.334	0.748	0	0.125	0.853
PA0622	PA0624	208964.PA0622	208964.PA0624	0.753	0	0	0	0.952	0	0	0	0.987
PA0622	PA0628	208964.PA0622	208964.PA0628	0.442	0	0.774	0	0.964	0.794	0	0.164	0.999
PA0622	PA0627	208964.PA0622	208964.PA0627	0.510	0	0.774	0	0.970	0.800	0	0	0.999
PA0624	PA0641	208964.PA0624	208964.PA0641	0.175	0	0	0	0.324	0	0	0	0.418
PA0624	PA0633	208964.PA0624	208964.PA0633	0.258	0	0	0	0.310	0	0	0	0.466
PA0624	PA0635	208964.PA0624	208964.PA0635	0.235	0	0	0	0.340	0	0	0	0.474
PA0624	PA0637	208964.PA0624	208964.PA0637	0.212	0	0	0	0.446	0	0	0	0.544
PA0624	PA0638	208964.PA0624	208964.PA0638	0.211	0	0	0	0.458	0	0	0	0.554
PA0624	PA0634	208964.PA0624	208964.PA0634	0.254	0	0	0	0.429	0	0	0	0.556
PA0624	PA0629	208964.PA0624	208964.PA0629	0.342	0	0	0	0.759	0	0	0	0.834
PA0624	PA0636	208964.PA0624	208964.PA0636	0.212	0	0	0	0.422	0	0	0.697	0.849
PA0624	PA0627	208964.PA0624	208964.PA0627	0.537	0	0	0	0.932	0	0	0	0.967
PA0624	PA0628	208964.PA0624	208964.PA0628	0.462	0	0	0	0.955	0	0	0	0.974
PA0627	prtN	208964.PA0627	208964.PA0610	0	0	0	0	0.087	0	0	0.416	0.444
PA0627	PA0641	208964.PA0627	208964.PA0641	0.215	0	0	0	0.286	0	0	0	0.416
PA0627	PA0635	208964.PA0627	208964.PA0635	0.335	0	0	0	0.317	0	0	0	0.527
PA0627	PA0638	208964.PA0627	208964.PA0638	0.288	0	0	0	0.447	0	0	0	0.590
PA0627	PA0633	208964.PA0627	208964.PA0633	0.380	0	0	0	0.374	0	0	0	0.595
PA0627	PA0637	208964.PA0627	208964.PA0637	0.288	0	0	0	0.460	0	0	0	0.599
PA0627	PA0636	208964.PA0627	208964.PA0636	0.288	0	0	0	0.475	0	0	0	0.610
PA0627	PA0634	208964.PA0627	208964.PA0634	0.372	0	0	0	0.458	0	0	0	0.645
PA0627	PA0629	208964.PA0627	208964.PA0629	0.588	0	0	0	0.760	0	0	0.493	0.945
PA0627	PA0628	208964.PA0627	208964.PA0628	0.656	0	0.773	0	0.970	0	0	0.695	0.999
PA0628	PA0635	208964.PA0628	208964.PA0635	0.412	0	0	0	0.351	0	0	0	0.602
PA0628	PA0637	208964.PA0628	208964.PA0637	0.347	0	0	0	0.458	0	0	0	0.631
PA0628	PA0638	208964.PA0628	208964.PA0638	0.347	0	0	0	0.458	0	0	0	0.631
PA0628	PA0641	208964.PA0628	208964.PA0641	0.267	0	0	0	0.274	0	0	0.411	0.659
PA0628	PA0636	208964.PA0628	208964.PA0636	0.400	0	0	0	0.461	0	0	0	0.663
PA0628	PA0634	208964.PA0628	208964.PA0634	0.463	0	0	0	0.458	0	0	0	0.696
PA0628	PA5178	208964.PA0628	208964.PA5178	0.123	0	0	0	0.058	0.697	0	0	0.727
PA0628	PA0633	208964.PA0628	208964.PA0633	0.475	0	0	0	0.362	0	0	0.563	0.840
PA0628	PA0629	208964.PA0628	208964.PA0629	0.712	0	0	0	0.770	0	0	0.810	0.986
PA0629	prtN	208964.PA0629	208964.PA0610	0	0	0	0	0.136	0	0	0.585	0.626
PA0629	PA0641	208964.PA0629	208964.PA0641	0.378	0	0	0	0.864	0	0	0	0.912
PA0629	PA0637	208964.PA0629	208964.PA0637	0.391	0	0	0	0.864	0	0	0	0.913
PA0629	PA0638	208964.PA0629	208964.PA0638	0.394	0	0	0	0.862	0	0	0	0.913
PA0629	PA0635	208964.PA0629	208964.PA0635	0.470	0	0	0	0.859	0	0	0	0.922
PA0629	PA0636	208964.PA0629	208964.PA0636	0.481	0	0	0	0.864	0	0	0	0.926
PA0629	PA0633	208964.PA0629	208964.PA0633	0.545	0	0	0	0.850	0	0	0	0.928
PA0629	PA0634	208964.PA0629	208964.PA0634	0.531	0	0	0	0.863	0	0	0	0.933
PA0633	prtN	208964.PA0633	208964.PA0610	0	0	0	0	0.126	0	0	0.769	0.789
PA0633	PA4336	208964.PA0633	208964.PA4336	0	0	0	0	0	0	0	0.589	0.589
PA0633	PA0641	208964.PA0633	208964.PA0641	0.356	0	0	0	0.860	0	0	0.390	0.940
PA0633	PA0637	208964.PA0633	208964.PA0637	0.590	0	0	0	0.864	0	0	0	0.942
PA0633	PA0638	208964.PA0633	208964.PA0638	0.568	0	0	0	0.904	0	0	0.125	0.960
PA0633	PA0636	208964.PA0633	208964.PA0636	0.550	0	0	0	0.918	0	0	0.499	0.979
PA0633	PA0634	208964.PA0633	208964.PA0634	0.785	0	0	0	0.918	0	0	0	0.981
PA0633	PA0635	208964.PA0633	208964.PA0635	0.707	0	0	0	0.946	0	0	0.130	0.985
PA0634	PA5446	208964.PA0634	208964.PA5446	0	0	0	0	0	0	0	0.417	0.416
PA0634	PA4463	208964.PA0634	208964.PA4463	0	0	0	0	0	0	0	0.494	0.493
PA0634	PA0641	208964.PA0634	208964.PA0641	0.352	0	0	0	0.864	0	0	0.353	0.938
PA0634	PA0636	208964.PA0634	208964.PA0636	0.562	0	0	0	0.888	0	0	0	0.949
PA0634	PA0637	208964.PA0634	208964.PA0637	0.558	0	0	0	0.932	0	0	0	0.968
PA0634	PA0638	208964.PA0634	208964.PA0638	0.555	0	0	0	0.894	0	0	0.493	0.974
PA0634	PA0635	208964.PA0634	208964.PA0635	0.681	0	0	0	0.918	0	0	0.494	0.985
PA0635	PA4463	208964.PA0635	208964.PA4463	0	0	0	0	0	0	0	0.497	0.497
PA0635	PA0641	208964.PA0635	208964.PA0641	0.392	0	0	0	0.894	0	0	0.083	0.935
PA0635	PA0637	208964.PA0635	208964.PA0637	0.626	0	0	0	0.877	0	0	0	0.952
PA0635	PA0636	208964.PA0635	208964.PA0636	0.630	0	0	0	0.907	0	0	0	0.964
PA0635	PA0638	208964.PA0635	208964.PA0638	0.632	0	0	0	0.955	0	0	0.590	0.992
PA0636	prtN	208964.PA0636	208964.PA0610	0	0	0	0	0.104	0	0	0.493	0.526
PA0636	PA0641	208964.PA0636	208964.PA0641	0.550	0	0.654	0	0.873	0	0	0	0.978
PA0636	PA0638	208964.PA0636	208964.PA0638	0.806	0	0.548	0	0.928	0	0	0.045	0.993
PA0636	PA0637	208964.PA0636	208964.PA0637	0.806	0	0.549	0	0.923	0	0	0.097	0.993
PA0637	PA0641	208964.PA0637	208964.PA0641	0.550	0	0.774	0	0.906	0	0	0	0.989
PA0637	PA0638	208964.PA0637	208964.PA0638	0.806	0	0.774	0	0.894	0	0	0.045	0.995
PA0638	PA5446	208964.PA0638	208964.PA5446	0	0	0	0	0	0	0	0.418	0.418
PA0638	PA0641	208964.PA0638	208964.PA0641	0.550	0	0.774	0	0.911	0	0	0.353	0.993
PA0641	PA4336	208964.PA0641	208964.PA4336	0	0	0	0	0	0	0	0.423	0.422
PA0713	PA3309	208964.PA0713	208964.PA3309	0	0	0	0	0.097	0	0	0.415	0.449
PA0713	PA1746	208964.PA0713	208964.PA1746	0	0	0	0	0.205	0	0	0.500	0.585
PA0713	PA5446	208964.PA0713	208964.PA5446	0	0	0	0	0.074	0	0	0.593	0.607
PA0713	PA3572	208964.PA0713	208964.PA3572	0	0	0	0	0.106	0	0	0.770	0.785
PA0907	rpoD	208964.PA0907	208964.PA0576	0	0	0	0	0	0.800	0	0	0.800
PA0907	rpoC	208964.PA0907	208964.PA4269	0	0	0	0	0	0.900	0	0	0.900
PA0907	rpoB	208964.PA0907	208964.PA4270	0	0	0	0	0	0.900	0	0	0.900
PA0922	recN	208964.PA0922	208964.PA4763	0	0	0	0	0.422	0	0	0.177	0.503
PA0922	recA	208964.PA0922	208964.PA3617	0	0	0	0	0.477	0	0	0.301	0.618
PA0922	lexA	208964.PA0922	208964.PA3007	0	0	0	0	0.707	0	0	0	0.707
PA1029	PA1030	208964.PA1029	208964.PA1030	0.564	0	0.774	0	0.728	0	0	0.883	0.996
PA1041	ftsZ	208964.PA1041	208964.PA4407	0.053	0	0.151	0	0.283	0	0	0.097	0.410
PA1041	pdhA	208964.PA1041	208964.PA3417	0	0	0	0	0.475	0	0	0	0.475
PA1041	PA4925	208964.PA1041	208964.PA4925	0.061	0	0	0	0.462	0	0	0.048	0.477
PA1041	ldh	208964.PA1041	208964.PA3418	0	0	0	0	0.480	0	0	0	0.480
PA1041	deaD	208964.PA1041	208964.PA2840	0	0	0	0	0	0	0	0.493	0.493
PA1041	PA5178	208964.PA1041	208964.PA5178	0.061	0	0	0	0.542	0	0	0	0.551
PA1041	cspD	208964.PA1041	208964.PA2622	0	0	0	0	0.649	0	0	0.061	0.656
PA1041	PA3415	208964.PA1041	208964.PA3415	0	0	0	0	0.468	0	0	0.589	0.772
PA1041	PA3723	208964.PA1041	208964.PA3723	0	0	0	0	0.843	0	0	0	0.843
PA1041	PA4607	208964.PA1041	208964.PA4607	0	0	0	0	0.861	0	0	0	0.861
PA1058	rpmJ	208964.PA1058	208964.PA4242	0	0	0	0	0	0	0	0.410	0.410
PA1058	nuoL	208964.PA1058	208964.PA2647	0.123	0	0	0	0.136	0.783	0	0.171	0.845
PA1340	ansB	208964.PA1340	208964.PA1337	0.431	0	0.160	0	0.858	0	0	0.134	0.933
PA1340	ggt	208964.PA1340	208964.PA1338	0.561	0	0	0	0.864	0	0	0.170	0.946
PA1340	PA1342	208964.PA1340	208964.PA1342	0.526	0	0.758	0	0.799	0.092	0.800	0.697	0.998
PA1342	ansB	208964.PA1342	208964.PA1337	0.268	0	0.172	0	0.665	0	0	0.427	0.868
PA1342	ggt	208964.PA1342	208964.PA1338	0.341	0	0	0	0.662	0	0	0.094	0.780
PA1440	PA5285	208964.PA1440	208964.PA5285	0	0	0.419	0	0	0	0	0	0.419
PA1440	PA3966	208964.PA1440	208964.PA3966	0	0	0.415	0	0.052	0	0	0	0.421
PA1440	sulA	208964.PA1440	208964.PA3008	0	0	0.422	0	0	0	0	0	0.422
PA1550	purF	208964.PA1550	208964.PA3108	0	0	0	0	0	0	0	0.413	0.412
PA1550	oprG	208964.PA1550	208964.PA4067	0	0	0	0	0.420	0	0	0.050	0.425
PA1550	PA3966	208964.PA1550	208964.PA3966	0	0	0.709	0	0	0	0	0	0.709
PA1550	ccoO2	208964.PA1550	208964.PA1556	0.312	0	0.300	0	0.446	0	0	0	0.710
PA1550	ccoP2	208964.PA1550	208964.PA1555	0.386	0	0.680	0	0.481	0	0	0	0.889
PA1746	ackA	208964.PA1746	208964.PA0836	0	0	0	0	0.478	0	0	0	0.478
PA1746	ccoP2	208964.PA1746	208964.PA1555	0	0	0	0	0.461	0	0	0	0.461
PA1746	ccoO2	208964.PA1746	208964.PA1556	0	0	0	0	0.460	0	0	0.493	0.714
PA1746	PA2501	208964.PA1746	208964.PA2501	0	0	0	0	0.449	0	0	0	0.449
PA1746	PA2119	208964.PA1746	208964.PA2119	0	0	0	0	0.461	0	0	0	0.461
PA1746	arcA	208964.PA1746	208964.PA5171	0	0	0	0	0.479	0	0	0	0.479
PA1746	arcB	208964.PA1746	208964.PA5172	0.057	0	0	0	0.477	0	0	0	0.485
PA1746	arcD	208964.PA1746	208964.PA5170	0	0	0.168	0	0.458	0	0	0	0.529
PA1746	arcC	208964.PA1746	208964.PA5173	0	0	0	0	0.563	0	0	0	0.563
PA1746	PA2753	208964.PA1746	208964.PA2753	0	0	0	0	0.609	0	0	0	0.609
PA1746	PA1789	208964.PA1746	208964.PA1789	0	0	0	0	0.710	0	0	0	0.710
PA1746	PA3613	208964.PA1746	208964.PA3613	0	0	0	0	0.720	0	0	0	0.720
PA1746	ccpR	208964.PA1746	208964.PA4587	0	0	0	0	0.730	0	0	0	0.730
PA1746	oprG	208964.PA1746	208964.PA4067	0	0	0	0	0.705	0	0	0.188	0.750
PA1746	PA4577	208964.PA1746	208964.PA4577	0	0	0	0	0.707	0	0	0.251	0.771
PA1746	PA4352	208964.PA1746	208964.PA4352	0	0	0	0	0.789	0	0	0	0.789
PA1746	PA3309	208964.PA1746	208964.PA3309	0	0	0	0	0.859	0	0	0	0.859
PA1746	adhA	208964.PA1746	208964.PA5427	0	0	0	0	0.841	0	0	0.353	0.892
PA1746	PA3572	208964.PA1746	208964.PA3572	0	0	0	0	0.770	0	0	0.562	0.894
PA1746	PA5475	208964.PA1746	208964.PA5475	0	0	0	0	0.843	0	0	0.768	0.962
PA1789	ackA	208964.PA1789	208964.PA0836	0.064	0	0	0	0.746	0	0	0	0.752
